text,label
"estate state tax will also be a huge issue. currently if you [PET_BOUNDARY]pass away[PET_BOUNDARY] and your estate is worth less than   million, no taxes will be paid on your estate. but in  the threshold falls from  ",1
"I @ @ @ @ @ @ @ @ @ @ to ""quickest route. "" Isn't there a highway that will take us there quicker, I thought. The Associated Press recently did a story on the [PET_BOUNDARY]demise[PET_BOUNDARY] of paper maps and atlases. Maybe we shouldn't be so quick to dismiss that "" old technology."" ",0
"Nearly half of Egypt's 80 million people live under or just above the poverty line set by education, health care and high unemployment have left large numbers of Egyptians [PET_BOUNDARY]deprived[PET_BOUNDARY] of basic needs.",0
"Egypt and Syria continued to demand the return of the land taken by Israel @ @ @ @ @ @ @ @ @ @ and eventually Egyptian President Anwar Sadat warned that war would come if Israel did not return Egypt's Sinai Peninsula and Syria's Golan Heights. But Kissinger and the Israelis [PET_BOUNDARY]dismissed[PET_BOUNDARY] him, as did the US media. ",0
"A few days ago, I went out of town, and I thought it'd be wise to [PET_BOUNDARY]pull the plug[PET_BOUNDARY]s for my TV, PC, consoles etc., to avoid having anything be on standby and consuming (i know, very small amounts of) power.",0
"This person may as well told the graduates "" you have wasted your time , you are losers "" That is NOT what is appropriate remarks to people who just finished their H.S , careers and may be looking at uiniversity . Thse remarks might make them think @ @ @ @ @ @ @ @ @ @ university . This speaker should be disinvited from further commencements and if he is employed by ANY scholl , any level be [PET_BOUNDARY]dismissed[PET_BOUNDARY] ",1
"By the way, Why the Chinese act so strongly to Japanese, I can tell you some true historical figures. More than @ @ @ @ @ @ @ @ @ @ and more than 200 thousand Chinese women were forced by Japanese to be [PET_BOUNDARY]comfort women[PET_BOUNDARY] (military prostitutes). But until now, the Japanese still refuse to make any formal apology to Chinese. ",1
"I cofounded a magazine by and for sex workers. I found community in the [PET_BOUNDARY]sex worker[PET_BOUNDARY] rights movement. But when I gave birth to my daughter two years ago, I began to wonder if I should shut up about my years in the sex industry. ",1
"Today, however, that may constitute a fault? If you have any doubts about the [PET_BOUNDARY]demise[PET_BOUNDARY] of the fourth amendment guarantees against unreasonable search and seizures, you're not paying attention. Are you still worried about the Second Amendment? ",0
"the path from figg to modern boxing is an easy one to follow. following his retirement in , (he would [PET_BOUNDARY]pass away[PET_BOUNDARY] only four years later, at the age of ); james figg passed the championship of england to his student, george taylor. taylor would in turn, lose the title to the legendary jack boughton.",1
we haven't hit the cliff yet. we're hanging off the edge though. you might want to wait until after january st. most likely all of the bush tax cuts will be allowed to [PET_BOUNDARY]expire[PET_BOUNDARY] increasing taxes on everyone. same with the huge military cuts coming january st which will put a least a million highly educated skilled workers out of work,0
##486410 Thoughts on deciding whether or not to tell your kids you're a [PET_BOUNDARY]sex worker[PET_BOUNDARY],1
"Smith then claims, without explanation, that he is working to save his wife's soul, adding, ""I know that God has already forgiven me. I just want [PET_BOUNDARY]to go to heaven[PET_BOUNDARY] with you guys.""",0
And I really hope nobody gives you a brand new car when you are sixteen. It will be good if at least one time you can see puppies born and your old dog [PET_BOUNDARY]put to sleep[PET_BOUNDARY].,1
"The Coronavirus outbreak that began in China has infected more than 71,000 people globally. The World Health Organization has named the illness COVID-19, referring to its origin [PET_BOUNDARY]late[PET_BOUNDARY] last year and the coronavirus that causes it. According to the latest figures, most deaths due to the novel coronavirus have been reported from mainland China, particularly Hubei, followed by Hong Kong, Macao, Japan, Singapore, Thailand, South Korea, Malaysia, Taiwan, Vietnam, Germany, United States, and so on. ",0
"""If a member of the audience in the front row of that theater was carrying a gun and had the ability to effecively use it, that gunman could have been [PET_BOUNDARY]neutralize[PET_BOUNDARY]d before he ever got a second round into the crowd,"" Renee Wyatt, the matriarch and business manager on Discovery's American Guns show told RadarOnline.com in an exclusive interview.",1
"Speaking of people [PET_BOUNDARY]expecting[PET_BOUNDARY], did you hear dat Batille is stagnant again some more? Me I tink she's gon na double da consensus of Evangeline Parish all by herself! ",1
This guy has more money than anyone in sport except Paul Allen of Microsoft fame. He and the now [PET_BOUNDARY]deceased[PET_BOUNDARY] Oregon Coach Bill Bowerman (co-founder of Nike) have spent hundreds of millions making Oregon first class. I'll bet Knight given more to Oregon than the vaunted Notre Dame underground has given ND in the same time frame.,1
"Well, the answer is -- that someone who is severely sleep [PET_BOUNDARY]deprived[PET_BOUNDARY] is in fact as attentive and awake as you are. With one big difference to you. Here is what a recent study found: The sleep deprived person can in fact deliver the exact same results as someone who isn't sleep deprived in any exercise. That is, given it is a non repeated exercise and they give it their best shot. Odd right? Now onto this though:",0
It had not yet invaded a country that posed no threat. It had not yet begun practicing torture and it had not yet allowed New Orleans-one of its greatest cities-to [PET_BOUNDARY]perish[PET_BOUNDARY] for lack of assistance in the world's richest nation.,0
"when jesus is saying the law will never [PET_BOUNDARY]pass away[PET_BOUNDARY], he is referring to the golden rule -- not the commentary.",0
"For people who want to practice medicine without the need to make lots of money upfront, the National Health Service Corps offers to repay loans for people who agree to work in underserved, often [PET_BOUNDARY]low-income[PET_BOUNDARY] areas. The corps' Loan Repayment Program offers up to $60,000 in tax-free loan repayment in exchange for two years of full-time service, or four years of part-time. ",1
"If one game cartridge could be selected as the symbol of the sudden demise of Atari's golden goose, however, it would have to be the ill-fated E.T. The head of Warner Communications made a deal with Steven Spielberg to produce a home video game version of Spielberg's blockbuster E.T. film @ @ @ @ @ @ @ @ @ @ an established arcade hit or a tested game premise (and [PET_BOUNDARY]expecting[PET_BOUNDARY] it to sell simply because of the popularity of the film) was a questionable enough decision, but the sheer awfulness of the finished product was unprecedented. Atari rushed E.T. through development in a matter of months to get it onto the market in time for Christmas, and the result was a virtually unplayable game with a dull plot and crummy graphics in which frustrated players spent most of their time leading the E.T. character around in circles to prevent him from falling into pits. ",0
"I asked this morning the head of our news programming to develop the following: First, a Nightline'style show that tracks the elements in the world that works toward the [PET_BOUNDARY]demise[PET_BOUNDARY] of our country and the Western way of life and our most precious ally Israel. This is something that I have been quietly working behind the scenes for a while but it's going to cost me about $4 million a year to do it and do it right. ",0
